"","Entity","Date","Total.tests","Total.confirmed.cases.of.COVID.19..cases.","PopTotal","Code","PerCapita.Testing","PerCapita.Infection","COVID.Positive"
"3533","Slovakia",2020-04-06,NA,485,5459643,"SVK",NA,8.8833647181693e-05,NA
"3534","Slovakia",2020-04-07,NA,534,5459643,"SVK",NA,9.78085929794311e-05,NA
"3535","Slovakia",2020-04-11,27426,715,5459643,"SVK",0.00502340537650539,0.000130960943783321,38.358041958042
"3536","Slovakia",2020-04-12,28750,728,5459643,"SVK",0.00526591207520345,0.000133342051852108,39.4917582417582
"3537","Slovakia",2020-04-13,30052,742,5459643,"SVK",0.00550438920640049,0.000135906322080033,40.5013477088949
"3538","Slovakia",2020-04-10,25846,701,5459643,"SVK",0.00473400916506812,0.000128396673555395,36.8701854493581
"3539","Slovakia",2020-04-01,NA,363,5459643,"SVK",NA,6.64878637669166e-05,NA
"3540","Slovakia",2020-04-15,34458,835,5459643,"SVK",0.00631140167956037,0.000152940402879822,41.2670658682635
"3541","Slovakia",2020-04-19,46734,1089,5459643,"SVK",0.00855990034513246,0.00019946359130075,42.9146005509642
"3542","Slovakia",2020-04-14,31491,769,5459643,"SVK",0.00576795955339937,0.000140851700376746,40.9505851755527
"3543","Slovakia",2020-04-22,NA,1199,5459643,"SVK",NA,0.000219611428805876,NA
"3544","Slovakia",2020-04-04,15155,450,5459643,"SVK",0.00277582252172898,8.24229716118801e-05,33.6777777777778
"3545","Slovakia",2020-04-09,23672,682,5459643,"SVK",0.00433581463110317,0.000124916592531783,34.7096774193548
"3546","Slovakia",2020-04-20,49428,1161,5459643,"SVK",0.00905333920184891,0.000212651266758651,42.5736434108527
"3547","Slovakia",2020-04-03,13631,426,5459643,"SVK",0.00249668339120342,7.80270797925798e-05,31.9976525821596
"3548","Slovenia",2020-04-10,34279,1124,2078932,"SVN",0.0164887548029469,0.000540662224642268,30.4973309608541
"3549","Slovenia",2020-04-08,31813,1055,2078932,"SVN",0.0153025688189898,0.000507472105869745,30.1545023696682
"3550","Slovenia",2020-04-19,41802,1317,2078932,"SVN",0.0201074397815802,0.000633498353962515,31.7403189066059
"3551","Slovenia",2020-04-06,29455,997,2078932,"SVN",0.0141683325861548,0.000479573165452261,29.543630892678
"3552","Slovenia",2020-03-31,23762,763,2078932,"SVN",0.0114299072793146,0.000367015371354138,31.1428571428571
"3553","Slovenia",2020-04-21,NA,1335,2078932,"SVN",NA,0.000642156645816217,NA
"3554","Slovenia",2020-04-22,NA,1340,2078932,"SVN",NA,0.00064456172688669,NA
"3555","Slovenia",2020-04-20,42976,1330,2078932,"SVN",0.0206721528169272,0.000639751564745745,32.3127819548872
"3556","Slovenia",2020-04-07,30669,1021,2078932,"SVN",0.0147522862700656,0.00049111755459053,30.0381978452498
"3557","Slovenia",2020-04-13,35946,1205,2078932,"SVN",0.0172906088318425,0.000579624537983926,29.8307053941909
"3558","Slovenia",2020-04-01,24857,814,2078932,"SVN",0.0119566200337481,0.000391547198272959,30.536855036855
"3559","Slovenia",2020-04-02,25921,841,2078932,"SVN",0.0124684212855447,0.000404534636053512,30.8216409036861
"3560","Slovenia",2020-04-05,28253,977,2078932,"SVN",0.0135901510968132,0.00046995284117037,28.9181166837257
"3561","Slovenia",2020-04-04,27764,934,2078932,"SVN",0.0133549341681209,0.000449269143964305,29.7259100642398
"3562","Slovenia",2020-04-17,40580,1268,2078932,"SVN",0.0195196379679566,0.000609928559471883,32.0031545741325
"3563","Slovenia",2020-04-18,41265,1304,2078932,"SVN",0.0198491340746114,0.000627245143179286,31.6449386503067
"3564","Slovenia",2020-04-11,34851,1160,2078932,"SVN",0.016763896077409,0.000557978808349672,30.0439655172414
"3565","Slovenia",2020-04-09,33047,1091,2078932,"SVN",0.0158961428271824,0.000524788689577148,30.2905591200733
"3566","Slovenia",2020-04-16,39330,1248,2078932,"SVN",0.0189183677003384,0.000600308235189992,31.5144230769231
"3567","Slovenia",2020-04-14,37114,1212,2078932,"SVN",0.0178524357699049,0.000582991651482588,30.6221122112211
"3568","Slovenia",2020-04-12,35405,1188,2078932,"SVN",0.0170303790600174,0.000571447262344319,29.8021885521886
"3569","Slovenia",2020-04-15,38137,1220,2078932,"SVN",0.0183445153569237,0.000586839781195345,31.2598360655738
"3570","Slovenia",2020-04-03,27109,897,2078932,"SVN",0.013039868547889,0.000431471544042807,30.221850613155
"3571","Somalia",2020-04-10,NA,12,15893219,"SOM",NA,7.55038988640375e-07,NA
"3572","Somalia",2020-04-03,NA,5,15893219,"SOM",NA,3.14599578600156e-07,NA
"3573","Somalia",2020-04-06,NA,7,15893219,"SOM",NA,4.40439410040219e-07,NA
"3574","Somalia",2020-04-09,NA,8,15893219,"SOM",NA,5.0335932576025e-07,NA
"3575","Somalia",2020-04-22,NA,286,15893219,"SOM",NA,1.7995095895929e-05,NA
"3576","Somalia",2020-04-20,NA,164,15893219,"SOM",NA,1.03188661780851e-05,NA
"3577","Somalia",2020-04-11,NA,21,15893219,"SOM",NA,1.32131823012066e-06,NA
"3578","Somalia",2020-04-02,NA,5,15893219,"SOM",NA,3.14599578600156e-07,NA
"3579","Somalia",2020-04-08,NA,8,15893219,"SOM",NA,5.0335932576025e-07,NA
"3580","Somalia",2020-04-14,NA,25,15893219,"SOM",NA,1.57299789300078e-06,NA
"3581","Somalia",2020-04-04,NA,5,15893219,"SOM",NA,3.14599578600156e-07,NA
"3582","Somalia",2020-04-07,NA,7,15893219,"SOM",NA,4.40439410040219e-07,NA
"3583","Somalia",2020-04-13,NA,25,15893219,"SOM",NA,1.57299789300078e-06,NA
"3584","Somalia",2020-04-19,NA,135,15893219,"SOM",NA,8.49418862220422e-06,NA
"3585","Somalia",2020-04-05,NA,7,15893219,"SOM",NA,4.40439410040219e-07,NA
"3586","Somalia",2020-04-12,NA,21,15893219,"SOM",NA,1.32131823012066e-06,NA
"3587","Somalia",2020-04-21,NA,237,15893219,"SOM",NA,1.49120200256474e-05,NA
"3588","Somalia",2020-04-01,NA,3,15893219,"SOM",NA,1.88759747160094e-07,NA
"3589","Somalia",2020-04-18,NA,116,15893219,"SOM",NA,7.29871022352363e-06,NA
"3590","Somalia",2020-04-15,NA,60,15893219,"SOM",NA,3.77519494320188e-06,NA
"3591","Somalia",2020-03-31,NA,3,15893219,"SOM",NA,1.88759747160094e-07,NA
"3592","Somalia",2020-04-17,NA,80,15893219,"SOM",NA,5.0335932576025e-06,NA
"3593","Somalia",2020-04-16,NA,80,15893219,"SOM",NA,5.0335932576025e-06,NA
"3594","South Africa",2020-04-01,44292,1353,59308690,"ZAF",0.000746804557645768,2.28128458072502e-05,32.7361419068736
"3595","South Africa",2020-04-11,75053,2003,59308690,"ZAF",0.00126546379628348,3.37724539186416e-05,37.4702945581628
"3596","South Africa",2020-04-03,50361,1462,59308690,"ZAF",0.000849133575535052,2.46506877828527e-05,34.4466484268126
"3597","South Africa",2020-04-14,87022,2272,59308690,"ZAF",0.00146727233395309,3.83080455832021e-05,38.3019366197183
"3598","South Africa",2020-04-15,90515,2415,59308690,"ZAF",0.00152616758185015,4.07191593677082e-05,37.48033126294
"3599","South Africa",2020-04-12,80085,2028,59308690,"ZAF",0.0013503080240012,3.41939773075413e-05,39.4896449704142
"3600","South Africa",2020-04-02,47965,1380,59308690,"ZAF",0.000808734773942908,2.32680910672618e-05,34.7572463768116
"3601","South Africa",2020-04-05,56873,1585,59308690,"ZAF",0.000958931987875638,2.67245828562391e-05,35.8820189274448
"3602","South Africa",2020-03-31,41072,1326,59308690,"ZAF",0.000692512345155491,2.23576005472385e-05,30.974358974359
"3603","South Africa",2020-04-10,73028,1934,59308690,"ZAF",0.00123132040178261,3.26090493652785e-05,37.7600827300931
"3604","South Africa",2020-04-20,121510,3158,59308690,"ZAF",0.00204877227940796,5.32468344858064e-05,38.4768841038632
"3605","South Africa",2020-04-13,83663,2173,59308690,"ZAF",0.00141063645142053,3.66388129631594e-05,38.5011504832029
"3606","South Africa",2020-04-18,108201,2783,59308690,"ZAF",0.00182437008809333,4.69239836523113e-05,38.8792669780812
"3607","South Africa",2020-04-19,114711,3034,59308690,"ZAF",0.0019341347785628,5.1156078476864e-05,37.8085036255768
"3608","South Africa",2020-04-04,53937,1505,59308690,"ZAF",0.000909428281083261,2.53757080117602e-05,35.8385382059801
"3609","South Africa",2020-04-22,NA,3465,59308690,"ZAF",NA,5.84231417014943e-05,NA
"3610","South Africa",2020-04-09,68874,1845,59308690,"ZAF",0.00116128007548304,3.11084261007957e-05,37.330081300813
"3611","South Africa",2020-04-21,126937,3300,59308690,"ZAF",0.0021402765766703,5.56410873347565e-05,38.4657575757576
"3612","South Africa",2020-04-16,95060,2506,59308690,"ZAF",0.00160280053395211,4.2253504503303e-05,37.9329608938547
"3613","South Africa",2020-04-17,100827,2605,59308690,"ZAF",0.00170003754930348,4.39227371233457e-05,38.7051823416507
"3614","South Africa",2020-04-06,58098,1655,59308690,"ZAF",0.000979586633931722,2.79048483451582e-05,35.1045317220544
"3615","South Africa",2020-04-07,NA,1686,59308690,"ZAF",NA,2.84275373473938e-05,NA
"3616","South Africa",2020-04-08,63776,1749,59308690,"ZAF",0.00107532302601862,2.9489776287421e-05,36.464265294454
"3617","South America",2020-04-17,NA,67214,430759772,"",NA,0.000156035926214577,NA
"3618","South America",2020-04-20,NA,82264,430759772,"",NA,0.000190974193384056,NA
"3619","South America",2020-04-16,NA,62890,430759772,"",NA,0.000145997848657047,NA
"3620","South America",2020-04-05,NA,23347,430759772,"",NA,5.41995829638428e-05,NA
"3621","South America",2020-04-01,NA,14373,430759772,"",NA,3.33666255167393e-05,NA
"3622","South America",2020-04-18,NA,72546,430759772,"",NA,0.000168414055154621,NA
"3623","South America",2020-04-19,NA,77841,430759772,"",NA,0.000180706289351458,NA
"3624","South America",2020-04-09,NA,35177,430759772,"",NA,8.16626859947358e-05,NA
"3625","South America",2020-04-06,NA,25458,430759772,"",NA,5.91002262857545e-05,NA
"3626","South America",2020-04-02,NA,16848,430759772,"",NA,3.91122873934477e-05,NA
"3627","South America",2020-04-04,NA,21087,430759772,"",NA,4.89530391895555e-05,NA
"3628","South America",2020-04-14,NA,52412,430759772,"",NA,0.000121673385972542,NA
"3629","South America",2020-04-15,NA,57849,430759772,"",NA,0.000134295270264931,NA
"3630","South America",2020-04-10,NA,39260,430759772,"",NA,9.11412869816451e-05,NA
"3631","South America",2020-04-07,NA,27310,430759772,"",NA,6.33996064052147e-05,NA
"3632","South America",2020-04-03,NA,18936,430759772,"",NA,4.3959536685798e-05,NA
"3633","South America",2020-04-22,NA,91236,430759772,"",NA,0.000211802507872067,NA
"3634","South America",2020-03-31,NA,12351,430759772,"",NA,2.86725938744345e-05,NA
"3635","South America",2020-04-11,NA,44778,430759772,"",NA,0.000103951211117272,NA
"3636","South America",2020-04-08,NA,30240,430759772,"",NA,7.02015414754189e-05,NA
"3637","South America",2020-04-13,NA,50576,430759772,"",NA,0.00011741114952582,NA
"3638","South America",2020-04-12,NA,47775,430759772,"",NA,0.000110908685317068,NA
"3639","South America",2020-04-21,NA,86289,430759772,"",NA,0.000200318148557289,NA
"3640","South Sudan",2020-04-18,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3641","South Sudan",2020-04-19,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3642","South Sudan",2020-04-20,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3643","South Sudan",2020-04-17,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3644","South Sudan",2020-04-21,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3645","South Sudan",2020-04-06,NA,1,11193729,"SSD",NA,8.93357343205289e-08,NA
"3646","South Sudan",2020-04-10,NA,2,11193729,"SSD",NA,1.78671468641058e-07,NA
"3647","South Sudan",2020-04-07,NA,1,11193729,"SSD",NA,8.93357343205289e-08,NA
"3648","South Sudan",2020-04-11,NA,3,11193729,"SSD",NA,2.68007202961587e-07,NA
"3649","South Sudan",2020-04-12,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3650","South Sudan",2020-04-13,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3651","South Sudan",2020-04-16,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3652","South Sudan",2020-04-15,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3653","South Sudan",2020-04-08,NA,1,11193729,"SSD",NA,8.93357343205289e-08,NA
"3654","South Sudan",2020-04-09,NA,2,11193729,"SSD",NA,1.78671468641058e-07,NA
"3655","South Sudan",2020-04-22,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3656","South Sudan",2020-04-14,NA,4,11193729,"SSD",NA,3.57342937282116e-07,NA
"3657","Spain",2020-04-08,NA,140510,46754783,"ESP",NA,0.00300525402930434,NA
"3658","Spain",2020-04-09,NA,146690,46754783,"ESP",NA,0.00313743301941964,NA
"3659","Spain",2020-04-14,NA,169496,46754783,"ESP",NA,0.00362521199168008,NA
"3660","Spain",2020-04-07,NA,135032,46754783,"ESP",NA,0.0028880895458332,NA
"3661","Spain",2020-04-18,NA,188068,46754783,"ESP",NA,0.00402243338398127,NA
"3662","Spain",2020-04-19,NA,191726,46754783,"ESP",NA,0.00410067136874531,NA
"3663","Spain",2020-04-20,NA,195944,46754783,"ESP",NA,0.00419088673772692,NA
"3664","Spain",2020-04-10,NA,152446,46754783,"ESP",NA,0.00326054341862735,NA
"3665","Spain",2020-04-15,NA,172541,46754783,"ESP",NA,0.00369033901836311,NA
"3666","Spain",2020-04-16,NA,177633,46754783,"ESP",NA,0.00379924766199856,NA
"3667","Spain",2020-04-17,NA,182816,46754783,"ESP",NA,0.00391010263056937,NA
"3668","Spain",2020-03-31,NA,85195,46754783,"ESP",NA,0.00182216651502799,NA
"3669","Spain",2020-04-06,NA,130759,46754783,"ESP",NA,0.00279669782661594,NA
"3670","Spain",2020-04-22,NA,204178,46754783,"ESP",NA,0.00436699706209737,NA
"3671","Spain",2020-04-11,NA,157022,46754783,"ESP",NA,0.00335841575823376,NA
"3672","Spain",2020-04-13,930230,166019,46754783,"ESP",0.0198959323584071,0.00355084526860065,5.60315385588397
"3673","Spain",2020-04-21,NA,200210,46754783,"ESP",NA,0.00428212873964146,NA
"3674","Spain",2020-04-01,NA,94417,46754783,"ESP",NA,0.00201940836726801,NA
"3675","Spain",2020-04-02,NA,102136,46754783,"ESP",NA,0.00218450377579552,NA
"3676","Spain",2020-04-03,NA,110238,46754783,"ESP",NA,0.0023577908596004,NA
"3677","Spain",2020-04-04,NA,117710,46754783,"ESP",NA,0.00251760338616051,NA
"3678","Spain",2020-04-05,NA,124736,46754783,"ESP",NA,0.00266787678171878,NA
"3679","Spain",2020-04-12,NA,161852,46754783,"ESP",NA,0.00346172069711028,NA
"3680","Sri Lanka",2020-04-12,NA,199,21413250,"LKA",NA,9.29331138430645e-06,NA
"3681","Sri Lanka",2020-04-13,NA,210,21413250,"LKA",NA,9.80701201358972e-06,NA
"3682","Sri Lanka",2020-04-11,NA,197,21413250,"LKA",NA,9.19991126989131e-06,NA
"3683","Sri Lanka",2020-04-09,NA,189,21413250,"LKA",NA,8.82631081223074e-06,NA
"3684","Sri Lanka",2020-04-10,NA,190,21413250,"LKA",NA,8.87301086943832e-06,NA
"3685","Sri Lanka",2020-04-03,NA,148,21413250,"LKA",NA,6.91160846672037e-06,NA
"3686","Sri Lanka",2020-04-02,NA,143,21413250,"LKA",NA,6.67810818068252e-06,NA
"3687","Sri Lanka",2020-04-14,NA,218,21413250,"LKA",NA,1.01806124712503e-05,NA
"3688","Sri Lanka",2020-04-15,NA,233,21413250,"LKA",NA,1.08811133293638e-05,NA
"3689","Sri Lanka",2020-04-05,NA,159,21413250,"LKA",NA,7.42530909600364e-06,NA
"3690","Sri Lanka",2020-04-06,NA,166,21413250,"LKA",NA,7.75220949645663e-06,NA
"3691","Sri Lanka",2020-04-16,NA,237,21413250,"LKA",NA,1.10679135581941e-05,NA
"3692","Sri Lanka",2020-04-04,NA,151,21413250,"LKA",NA,7.05170863834308e-06,NA
"3693","Sri Lanka",2020-03-31,NA,120,21413250,"LKA",NA,5.60400686490841e-06,NA
"3694","Sri Lanka",2020-04-01,NA,122,21413250,"LKA",NA,5.69740697932355e-06,NA
"3695","Sri Lanka",2020-04-07,NA,178,21413250,"LKA",NA,8.31261018294747e-06,NA
"3696","Sri Lanka",2020-04-22,NA,310,21413250,"LKA",NA,1.44770177343467e-05,NA
"3697","Sri Lanka",2020-04-17,NA,238,21413250,"LKA",NA,1.11146136154017e-05,NA
"3698","Sri Lanka",2020-04-18,NA,244,21413250,"LKA",NA,1.13948139586471e-05,NA
"3699","Sri Lanka",2020-04-19,NA,254,21413250,"LKA",NA,1.18618145307228e-05,NA
"3700","Sri Lanka",2020-04-20,NA,295,21413250,"LKA",NA,1.37765168762332e-05,NA
"3701","Sri Lanka",2020-04-08,NA,185,21413250,"LKA",NA,8.63951058340046e-06,NA
"3702","Sri Lanka",2020-04-21,NA,304,21413250,"LKA",NA,1.41968173911013e-05,NA
"3703","Sudan",2020-04-15,NA,32,43849269,"SDN",NA,7.29772712972707e-07,NA
"3704","Sudan",2020-04-03,NA,7,43849269,"SDN",NA,1.5963778096278e-07,NA
"3705","Sudan",2020-04-01,NA,7,43849269,"SDN",NA,1.5963778096278e-07,NA
"3706","Sudan",2020-04-02,NA,7,43849269,"SDN",NA,1.5963778096278e-07,NA
"3707","Sudan",2020-04-06,NA,12,43849269,"SDN",NA,2.73664767364765e-07,NA
"3708","Sudan",2020-04-07,NA,12,43849269,"SDN",NA,2.73664767364765e-07,NA
"3709","Sudan",2020-03-31,NA,6,43849269,"SDN",NA,1.36832383682382e-07,NA
"3710","Sudan",2020-04-14,NA,29,43849269,"SDN",NA,6.61356521131515e-07,NA
"3711","Sudan",2020-04-04,NA,7,43849269,"SDN",NA,1.5963778096278e-07,NA
"3712","Sudan",2020-04-05,NA,10,43849269,"SDN",NA,2.28053972803971e-07,NA
"3713","Sudan",2020-04-16,NA,32,43849269,"SDN",NA,7.29772712972707e-07,NA
"3714","Sudan",2020-04-13,NA,19,43849269,"SDN",NA,4.33302548327545e-07,NA
"3715","Sudan",2020-04-09,NA,14,43849269,"SDN",NA,3.19275561925559e-07,NA
"3716","Sudan",2020-04-11,NA,15,43849269,"SDN",NA,3.42080959205956e-07,NA
"3717","Sudan",2020-04-21,NA,92,43849269,"SDN",NA,2.09809654979653e-06,NA
"3718","Sudan",2020-04-17,NA,32,43849269,"SDN",NA,7.29772712972707e-07,NA
"3719","Sudan",2020-04-10,NA,14,43849269,"SDN",NA,3.19275561925559e-07,NA
"3720","Sudan",2020-04-18,NA,32,43849269,"SDN",NA,7.29772712972707e-07,NA
"3721","Sudan",2020-04-12,NA,19,43849269,"SDN",NA,4.33302548327545e-07,NA
"3722","Sudan",2020-04-08,NA,14,43849269,"SDN",NA,3.19275561925559e-07,NA
"3723","Sudan",2020-04-22,NA,107,43849269,"SDN",NA,2.44017750900249e-06,NA
"3724","Sudan",2020-04-19,NA,66,43849269,"SDN",NA,1.50515622050621e-06,NA
"3725","Sudan",2020-04-20,NA,66,43849269,"SDN",NA,1.50515622050621e-06,NA
"3726","Suriname",2020-04-06,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3727","Suriname",2020-04-04,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3728","Suriname",2020-04-07,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3729","Suriname",2020-04-20,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3730","Suriname",2020-04-21,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3731","Suriname",2020-04-08,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3732","Suriname",2020-04-05,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3733","Suriname",2020-03-31,NA,8,586634,"SUR",NA,1.36371229761657e-05,NA
"3734","Suriname",2020-04-01,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3735","Suriname",2020-04-11,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3736","Suriname",2020-04-18,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3737","Suriname",2020-04-19,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3738","Suriname",2020-04-10,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3739","Suriname",2020-04-14,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3740","Suriname",2020-04-22,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3741","Suriname",2020-04-09,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3742","Suriname",2020-04-13,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3743","Suriname",2020-04-02,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3744","Suriname",2020-04-12,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3745","Suriname",2020-04-17,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3746","Suriname",2020-04-03,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3747","Suriname",2020-04-16,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3748","Suriname",2020-04-15,NA,10,586634,"SUR",NA,1.70464037202071e-05,NA
"3749","Sweden",2020-04-03,NA,5466,10099270,"SWE",NA,0.000541227237216155,NA
"3750","Sweden",2020-04-19,94600,13822,10099270,"SWE",0.00936701365544242,0.00136861377109435,6.84416148169585
"3751","Sweden",2020-04-20,NA,14385,10099270,"SWE",NA,0.00142436037456173,NA
"3752","Sweden",2020-04-01,NA,4435,10099270,"SWE",NA,0.000439140650759906,NA
"3753","Sweden",2020-04-13,NA,10483,10099270,"SWE",NA,0.00103799581553914,NA
"3754","Sweden",2020-04-02,NA,4947,10099270,"SWE",NA,0.000489837384286191,NA
"3755","Sweden",2020-04-17,NA,12540,10099270,"SWE",NA,0.0012416739031633,NA
"3756","Sweden",2020-04-04,NA,6078,10099270,"SWE",NA,0.000601825676509292,NA
"3757","Sweden",2020-04-14,NA,10948,10099270,"SWE",NA,0.00108403874735501,NA
"3758","Sweden",2020-04-15,NA,11445,10099270,"SWE",NA,0.00113325022501626,NA
"3759","Sweden",2020-04-22,NA,15322,10099270,"SWE",NA,0.00151713935759713,NA
"3760","Sweden",2020-04-07,NA,7206,10099270,"SWE",NA,0.000713516917559388,NA
"3761","Sweden",2020-04-16,NA,11927,10099270,"SWE",NA,0.00118097644681249,NA
"3762","Sweden",2020-04-21,NA,14777,10099270,"SWE",NA,0.00146317506116779,NA
"3763","Sweden",2020-03-31,NA,4028,10099270,"SWE",NA,0.000398840708288817,NA
"3764","Sweden",2020-04-12,74600,10151,10099270,"SWE",0.00738667250207193,0.00100512215239319,7.34902965225101
"3765","Sweden",2020-04-18,NA,13216,10099270,"SWE",NA,0.00130860943414722,NA
"3766","Sweden",2020-04-08,NA,7693,10099270,"SWE",NA,0.000761738224643959,NA
"3767","Sweden",2020-04-05,54700,6443,10099270,"SWE",0.00541623305446829,0.000637966902558304,8.48983392829427
"3768","Sweden",2020-04-06,NA,6830,10099270,"SWE",NA,0.000676286503876023,NA
"3769","Sweden",2020-04-11,NA,9685,10099270,"SWE",NA,0.00095898020351966,NA
"3770","Sweden",2020-04-09,NA,8419,10099270,"SWE",NA,0.000833624608511308,NA
"3771","Sweden",2020-04-10,NA,9141,10099270,"SWE",NA,0.000905114924147983,NA
"3772","Switzerland",2020-04-19,221263,27322,8654618,"CHE",0.0255658886388746,0.00315692731903361,8.0983456555157
"3773","Switzerland",2020-04-18,216400,26997,8654618,"CHE",0.0250039920883856,0.00311937511280105,8.01570544875356
"3774","Switzerland",2020-04-09,178500,22710,8654618,"CHE",0.0206248271154198,0.00262403262628114,7.85997357992074
"3775","Switzerland",2020-04-20,224442,27658,8654618,"CHE",0.025933206988454,0.00319575052301557,8.11490346373563
"3776","Switzerland",2020-04-21,227554,27826,8654618,"CHE",0.026292783806287,0.00321516212500656,8.17774743046072
